status,excel_name,excel_city,excel_region,excel_address,db_name,db_city,db_region,db_address
exact_match,Le Petit Chaperon Rouge - Etobicoke (Facility #12270),Etobicoke,Toronto,"755 Royal York Rd, Etobicoke, ON M8Y 2T3",Le Petit Chaperon Rouge - Etobicoke (Facility #12270),Etobicoke,Toronto,"755 Royal York Rd, Etobicoke, ON M8Y 2T3"
exact_match,Le Petit Chaperon Rouge - Gainsborough,Toronto,Toronto,"250 Gainsborough Rd, Toronto, ON M4L 3C6",Le Petit Chaperon Rouge - Gainsborough,Toronto,Toronto,"250 Gainsborough Rd, Toronto, ON M4L 3C6"
exact_match,Le Petit Chaperon Rouge - Jones,Toronto,Toronto,"343 Jones Ave, Toronto, ON M4J 3G4",Le Petit Chaperon Rouge - Jones,Toronto,Toronto,"343 Jones Ave, Toronto, ON M4J 3G4"
exact_match,Le Petit Chaperon Rouge Milverton,Toronto,Toronto,"700 Milverton Blvd, Toronto, ON M4C 1X9",Le Petit Chaperon Rouge Milverton,Toronto,Toronto,"700 Milverton Blvd, Toronto, ON M4C 1X9"
exact_match,Le Petit Chaperon Rouge - Queensdale,East York,Toronto,"80 Queensdale Ave, East York, ON M4J 1Y3",Le Petit Chaperon Rouge - Queensdale,East York,Toronto,"80 Queensdale Ave, East York, ON M4J 1Y3"
exact_match,Le Petit Chaperon Rouge - Richview,Etobicoke,Toronto,"59 Clement Rd, Etobicoke, ON M9R 1Y5",Le Petit Chaperon Rouge - Richview,Etobicoke,Toronto,"59 Clement Rd, Etobicoke, ON M9R 1Y5"
exact_match,Le Petit Chaperon Rouge - Scarborough,Scarborough,Toronto,"29 Meadowvale Rd, Scarborough, ON M1C 1R7",Le Petit Chaperon Rouge - Scarborough,Scarborough,Toronto,"29 Meadowvale Rd, Scarborough, ON M1C 1R7"
exact_match,Leroux Froebel Bilingual School,Toronto,Toronto,"72 Main St, Toronto, ON M4E 2V7",Leroux Froebel Bilingual School,Toronto,Toronto,"72 Main St, Toronto, ON M4E 2V7"
exact_match,Les Bouts D'Choux,Toronto,Toronto,"98 Essex St, Toronto, ON M6G 1T3",Les Bouts D'Choux,Toronto,Toronto,"98 Essex St, Toronto, ON M6G 1T3"
exact_match,Les Etoiles Brillantes 2,Toronto,Toronto,"100 Ravel Rd, Toronto, ON M2H 1S9",Les Etoiles Brillantes 2,Toronto,Toronto,"100 Ravel Rd, Toronto, ON M2H 1S9"
exact_match,Les Etoiles Brillantes - Garderie,Etobicoke,Toronto,"85 Forty First St, Etobicoke, ON M8W 3P1",Les Etoiles Brillantes - Garderie,Etobicoke,Toronto,"85 Forty First St, Etobicoke, ON M8W 3P1"
exact_match,Les Merveilles Du Monde,North York,Toronto,"150 Carnforth Rd, North York, ON M4A 2H6",Les Merveilles Du Monde,North York,Toronto,"150 Carnforth Rd, North York, ON M4A 2H6"
exact_match,Life-Bridge Child Care,North York,Toronto,"17 St Patrick St, Toronto, ON M5T 1V1",Life-Bridge Child Care,North York,Toronto,"17 St Patrick St, Toronto, ON M5T 1V1"
exact_match,"Lillian Public School, Extended Day Program",North York,Toronto,"1059 Lillian St, North York, ON M2M 3G1","Lillian Public School, Extended Day Program",North York,Toronto,"1059 Lillian St, North York, ON M2M 3G1"
exact_match,Little Tots' Manor,Toronto,Toronto,"211 Belsize Dr, Toronto, ON M4S 1M3",Little Tots' Manor,Toronto,Toronto,"211 Belsize Dr, Toronto, ON M4S 1M3"
exact_match,Little Tots' Manor 2,Toronto,Toronto,"376 Balliol St, Toronto, ON M4S 1E2",Little Tots' Manor 2,Toronto,Toronto,"376 Balliol St, Toronto, ON M4S 1E2"
exact_match,Lucy Maud Montgomery Jr YMCA,Scarborough,Toronto,"95 Murison Boulevard, Scarborough, ON M1B 2L6",Lucy Maud Montgomery Jr YMCA,Scarborough,Toronto,"95 Murison Boulevard, Scarborough, ON M1B 2L6"
exact_match,Lynngate Jr YMCA,Scarborough,Toronto,"129 Cass Avenue, Scarborough, ON M1T 2B5",Lynngate Jr YMCA,Scarborough,Toronto,"129 Cass Avenue, Scarborough, ON M1T 2B5"
exact_match,Lynnwood Heights Junior Public School,Scarborough,Toronto,"50 Southlawn Dr, Scarborough, ON M1S 1J1",Lynnwood Heights Junior Public School,Scarborough,Toronto,"50 Southlawn Dr, Scarborough, ON M1S 1J1"
exact_match,Macaulay Centres For Chidren - St. Jane Frances,York,Toronto,"610 Jane St, York, ON M6S 4A6",Macaulay Centres For Chidren - St. Jane Frances,York,Toronto,"610 Jane St, York, ON M6S 4A6"
exact_match,Macaulay Child Development Centre - Dovercourt Child Care Centre,Toronto,Toronto,"228 Bartlett Avenue, Toronto, ON M6H 3G4",Macaulay Child Development Centre - Dovercourt Child Care Centre,Toronto,Toronto,"228 Bartlett Avenue, Toronto, ON M6H 3G4"
exact_match,Macaulay - Fh Miller Child Care Centre,Toronto,Toronto,"300 Caledonia Road, Toronto, ON M6E 4T5",Macaulay - Fh Miller Child Care Centre,Toronto,Toronto,"300 Caledonia Road, Toronto, ON M6E 4T5"
exact_match,Macaulay - George Syme Child Care Centre,Toronto,Toronto,"69 Pritchard Avenue, Toronto, ON M6N 1T6",Macaulay - George Syme Child Care Centre,Toronto,Toronto,"69 Pritchard Avenue, Toronto, ON M6N 1T6"
exact_match,Macaulay - Hj Alexander Child Care Centre,Toronto,Toronto,"30 King Street, Toronto, ON M9N 1K9",Macaulay - Hj Alexander Child Care Centre,Toronto,Toronto,"30 King Street, Toronto, ON M9N 1K9"
exact_match,Macaulay - Humberwood Child Care Centre,Toronto,Toronto,"850 Humberwood Boulevard, Toronto, ON M9W 7A6",Macaulay - Humberwood Child Care Centre,Toronto,Toronto,"850 Humberwood Boulevard, Toronto, ON M9W 7A6"
exact_match,Macaulay - Jane Street Child Care Centre,Toronto,Toronto,"610 Jane Street, Toronto, ON M6S 4A6",Macaulay - Jane Street Child Care Centre,Toronto,Toronto,"610 Jane Street, Toronto, ON M6S 4A6"
exact_match,Macaulay - Keelesdale Child Care Centre,Toronto,Toronto,"200 Bicknell Avenue, Toronto, ON M6M 4G9",Macaulay - Keelesdale Child Care Centre,Toronto,Toronto,"200 Bicknell Avenue, Toronto, ON M6M 4G9"
exact_match,Macaulay - Marlee Child Care Centre,Toronto,Toronto,"145 Marlee Avenue, Toronto, ON M6B 3H3",Macaulay - Marlee Child Care Centre,Toronto,Toronto,"145 Marlee Avenue, Toronto, ON M6B 3H3"
exact_match,Macaulay - Mountview Child Care Centre,Toronto,Toronto,"569 Jane Street, Toronto, ON M6S 4A3",Macaulay - Mountview Child Care Centre,Toronto,Toronto,"569 Jane Street, Toronto, ON M6S 4A3"
exact_match,Macaulay - Pelmo Park Child Care Centre,Toronto,Toronto,"180 Gary Drive, Toronto, ON M9N 2M1",Macaulay - Pelmo Park Child Care Centre,Toronto,Toronto,"180 Gary Drive, Toronto, ON M9N 2M1"
exact_match,Macaulay - Regent Street Child Care Centre,York,Toronto,"48 Regent St, York, ON M6N 3N9",Macaulay - Regent Street Child Care Centre,York,Toronto,"48 Regent St, York, ON M6N 3N9"
exact_match,Macaulay - St. Andre Child Care Centre,Toronto,Toronto,"36 Yvonne Avenue, Toronto, ON M3L 1C9",Macaulay - St. Andre Child Care Centre,Toronto,Toronto,"36 Yvonne Avenue, Toronto, ON M3L 1C9"
exact_match,Macaulay - St. John The Evangelist Child Care Centre,Toronto,Toronto,"23 George Street, Toronto, ON M9N 2B4",Macaulay - St. John The Evangelist Child Care Centre,Toronto,Toronto,"23 George Street, Toronto, ON M9N 2B4"
exact_match,Macaulay - St. Jude Child Care Centre,Toronto,Toronto,"3251 Weston Road, Toronto, ON M9M 2T9",Macaulay - St. Jude Child Care Centre,Toronto,Toronto,"3251 Weston Road, Toronto, ON M9M 2T9"
exact_match,Macaulay - St.Nicholas Of Bari Child Care Centre,Toronto,Toronto,"363 Rogers Road, Toronto, ON M6E 1R6",Macaulay - St.Nicholas Of Bari Child Care Centre,Toronto,Toronto,"363 Rogers Road, Toronto, ON M6E 1R6"
exact_match,Macaulay - St. Paul VI,Toronto,Toronto,"270 Laughton Avenue, Toronto, ON M6N 2X8",Macaulay - St. Paul VI,Toronto,Toronto,"270 Laughton Avenue, Toronto, ON M6N 2X8"
exact_match,Macaulay - St. Thomas Aquinas Child Care Centre,Toronto,Toronto,"636 Glenholme Avenue, Toronto, ON M6E 3G9",Macaulay - St. Thomas Aquinas Child Care Centre,Toronto,Toronto,"636 Glenholme Avenue, Toronto, ON M6E 3G9"
exact_match,Macaulay - Stanley Child Care Centre,Toronto,Toronto,"75 Stanley Road, Toronto, ON M3N 1C2",Macaulay - Stanley Child Care Centre,Toronto,Toronto,"75 Stanley Road, Toronto, ON M3N 1C2"
exact_match,Macaulay - The Well,Toronto,Toronto,"440 Front St W, Toronto, ON M5V 0V2",Macaulay - The Well,Toronto,Toronto,"440 Front St W, Toronto, ON M5V 0V2"
exact_match,Macaulay - Tippett Child Care Centre,Toronto,Toronto,"38 Monte Kwinter Court, Toronto, ON M3H 0E2",Macaulay - Tippett Child Care Centre,Toronto,Toronto,"38 Monte Kwinter Court, Toronto, ON M3H 0E2"
exact_match,Macaulay - Valleyfield Child Care Centre,Toronto,Toronto,"35 Saskatoon Drive, Toronto, ON M9P 2E8",Macaulay - Valleyfield Child Care Centre,Toronto,Toronto,"35 Saskatoon Drive, Toronto, ON M9P 2E8"
exact_match,Macaulay - Warren Park Child Care Centre,Toronto,Toronto,"135 Varsity Road, Toronto, ON M6S 4P4",Macaulay - Warren Park Child Care Centre,Toronto,Toronto,"135 Varsity Road, Toronto, ON M6S 4P4"
exact_match,Main Square Day Care Centre,Toronto,Toronto,"265 Main St, Toronto, ON M4C 4X3",Main Square Day Care Centre,Toronto,Toronto,"265 Main St, Toronto, ON M4C 4X3"
exact_match,Mandi Day Care,Etobicoke,Toronto,"30 Barrhead Crescent, Etobicoke, ON M9W 3Z7",Mandi Day Care,Etobicoke,Toronto,"30 Barrhead Crescent, Etobicoke, ON M9W 3Z7"
exact_match,"Market Lane Junior And Senior Public School, Extended Day Program",Toronto,Toronto,"246 The Esplanade, Toronto, ON M5A 4J6","Market Lane Junior And Senior Public School, Extended Day Program",Toronto,Toronto,"246 The Esplanade, Toronto, ON M5A 4J6"
exact_match,Martin Luther Child Care - Lakeshore,Etobicoke,Toronto,"2379 Lake Shore Blvd W, Etobicoke, ON M8V 1C3",Martin Luther Child Care - Lakeshore,Etobicoke,Toronto,"2379 Lake Shore Blvd W, Etobicoke, ON M8V 1C3"
exact_match,Martin Luther Child Care - Superior,Etobicoke,Toronto,"5 Superior Ave, Etobicoke, ON M8V 2M1",Martin Luther Child Care - Superior,Etobicoke,Toronto,"5 Superior Ave, Etobicoke, ON M8V 2M1"
exact_match,Maryvale Jr YMCA,Scarborough,Toronto,"1325 Pharmacy Ave, Scarborough, ON M1R 2J1",Maryvale Jr YMCA,Scarborough,Toronto,"1325 Pharmacy Ave, Scarborough, ON M1R 2J1"
exact_match,Mary Ward Child Care Centre,Scarborough,Toronto,"3200 Kennedy Rd, Scarborough, ON M1V 3S8",Mary Ward Child Care Centre,Scarborough,Toronto,"3200 Kennedy Rd, Scarborough, ON M1V 3S8"
exact_match,Maurice Cody Child Care,Toronto,Toronto,"364 Belsize Dr, Toronto, ON M4S 1N2",Maurice Cody Child Care,Toronto,Toronto,"364 Belsize Dr, Toronto, ON M4S 1N2"
exact_match,McGregor Jr YMCA,East York,Toronto,"555 Mortimer Ave, East York, ON M4J 2G9",McGregor Jr YMCA,East York,Toronto,"555 Mortimer Ave, East York, ON M4J 2G9"
exact_match,McMurrich Co-Operative Playschool,Toronto,Toronto,"115 Winona Dr, Toronto, ON M6G 3S8",McMurrich Co-Operative Playschool,Toronto,Toronto,"115 Winona Dr, Toronto, ON M6G 3S8"
exact_match,McMurrich Sprouts,Toronto,Toronto,"115 Winona Dr, Toronto, ON M6G 3S8",McMurrich Sprouts,Toronto,Toronto,"115 Winona Dr, Toronto, ON M6G 3S8"
exact_match,McNicoll Avenue Child Care Program,North York,Toronto,"155 McNicoll Ave, North York, ON M2H 2C1",McNicoll Avenue Child Care Program,North York,Toronto,"155 McNicoll Ave, North York, ON M2H 2C1"
exact_match,Miles Nadal Community Centre Nursery School,Toronto,Toronto,"750 Spadina Ave., Toronto, ON M5S 2J2",Miles Nadal Community Centre Nursery School,Toronto,Toronto,"750 Spadina Ave., Toronto, ON M5S 2J2"
exact_match,Millvalley Child Care Centre,Etobicoke,Toronto,"411 Mill Rd, Etobicoke, ON M9C 1Y9",Millvalley Child Care Centre,Etobicoke,Toronto,"411 Mill Rd, Etobicoke, ON M9C 1Y9"
exact_match,Millwood Jr YMCA,Toronto,Toronto,"222 Mill Road, Toronto, ON M9C 1Y2",Millwood Jr YMCA,Toronto,Toronto,"222 Mill Road, Toronto, ON M9C 1Y2"
exact_match,Momentum Montessori Regent Park Inc,Toronto,Toronto,"237 Sackville St, Toronto, ON M5A 3G1",Momentum Montessori Regent Park Inc,Toronto,Toronto,"237 Sackville St, Toronto, ON M5A 3G1"
exact_match,Monarch Manor,Toronto,Toronto,"240 Manor Rd E, Toronto, ON M4S 1R8",Monarch Manor,Toronto,Toronto,"240 Manor Rd E, Toronto, ON M4S 1R8"
exact_match,Monarch Park Montessori Inc.,Toronto,Toronto,"201 Monarch Park Ave, Toronto, ON M4J 4R9",Monarch Park Montessori Inc.,Toronto,Toronto,"201 Monarch Park Ave, Toronto, ON M4J 4R9"
exact_match,Montrose Child Care Centre Inc.,Toronto,Toronto,"301 Montrose Ave, Toronto, ON M6G 3G9",Montrose Child Care Centre Inc.,Toronto,Toronto,"301 Montrose Ave, Toronto, ON M6G 3G9"
exact_match,Morningside Children's Centre,Scarborough,Toronto,"292 Morningside Ave, Scarborough, ON M1E 3E7",Morningside Children's Centre,Scarborough,Toronto,"292 Morningside Ave, Scarborough, ON M1E 3E7"
exact_match,Morrish Jr YMCA,Scarborough,Toronto,"61 Canmore Boulevard, Scarborough, ON M1C 3T7",Morrish Jr YMCA,Scarborough,Toronto,"61 Canmore Boulevard, Scarborough, ON M1C 3T7"
